tone	duration	order1	voice	order2	tonx	tony	abs.tone	rel.tone	tonx_m1	tony_m1	abs.tone_m1	rel.tone_m1	tonx_m2	tony_m2	abs.tone_m2	rel.tone_m2	tonx_p1	tony_p1	abs.tone_p1	rel.tone_p1	tonx_p2	tony_p2	abs.tone_p2	rel.tone_p2
A3	4	1384	wind_v4b	4725	2	8	25	12	5	7	23	10	5	7	23	10	2	8	25	12	2	8	25	12
A3	4	1384	wind_v4b	4726	2	8	25	12	2	8	25	12	5	7	23	10	2	8	25	12	2	8	25	12
A3	4	1384	wind_v4b	4727	2	8	25	12	2	8	25	12	2	8	25	12	2	8	25	12	4	8	26	1
A3	4	1384	wind_v4b	4728	2	8	25	12	2	8	25	12	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1385	wind_v4b	4729	4	8	26	1	2	8	25	12	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1385	wind_v4b	4730	4	8	26	1	4	8	26	1	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1385	wind_v4b	4731	4	8	26	1	4	8	26	1	4	8	26	1	4	8	26	1	2	8	25	12
Bf3	4	1385	wind_v4b	4732	4	8	26	1	4	8	26	1	4	8	26	1	2	8	25	12	2	8	25	12
A3	4	1386	wind_v4b	4733	2	8	25	12	4	8	26	1	4	8	26	1	2	8	25	12	2	8	25	12
A3	4	1386	wind_v4b	4734	2	8	25	12	2	8	25	12	4	8	26	1	2	8	25	12	2	8	25	12
A3	4	1386	wind_v4b	4735	2	8	25	12	2	8	25	12	2	8	25	12	2	8	25	12	4	8	26	1
A3	4	1386	wind_v4b	4736	2	8	25	12	2	8	25	12	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1388	wind_v4b	4737	4	8	26	1	2	8	25	12	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1388	wind_v4b	4738	4	8	26	1	4	8	26	1	2	8	25	12	4	8	26	1	4	8	26	1
Bf3	4	1388	wind_v4b	4739	4	8	26	1	4	8	26	1	4	8	26	1	4	8	26	1	5	7	23	10
Bf3	4	1388	wind_v4b	4740	4	8	26	1	4	8	26	1	4	8	26	1	5	7	23	10	5	7	23	10
G3	4	1392	wind_v4b	4753	5	7	23	10	4	8	26	1	4	8	26	1	5	7	23	10	5	7	23	10
G3	4	1392	wind_v4b	4754	5	7	23	10	5	7	23	10	4	8	26	1	5	7	23	10	5	7	23	10
G3	4	1392	wind_v4b	4755	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10
G3	4	1392	wind_v4b	4756	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10
G3	4	1394	wind_v4b	4761	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10
G3	4	1394	wind_v4b	4762	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10
G3	4	1394	wind_v4b	4763	5	7	23	10	5	7	23	10	5	7	23	10	5	7	23	10	2	4	11	10
G3	4	1394	wind_v4b	4764	5	7	23	10	5	7	23	10	5	7	23	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4769	2	4	11	10	5	7	23	10	5	7	23	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4770	2	4	11	10	2	4	11	10	5	7	23	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4771	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4772	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4773	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4774	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4775	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
G2	8	1397	wind_v4b	4776	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10	2	4	11	10
C5	8	32	wind_v5a	249	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	250	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	251	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	252	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	253	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	254	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	32	wind_v5a	255	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7
C5	8	32	wind_v5a	256	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	35	wind_v5a	257	5	13	44	7	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	35	wind_v5a	258	5	13	44	7	5	13	44	7	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	35	wind_v5a	259	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3
E5	4	35	wind_v5a	260	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	265	4	12	40	3	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	266	4	12	40	3	4	12	40	3	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	267	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	268	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	269	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	270	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	37	wind_v5a	271	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7
C5	8	37	wind_v5a	272	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	39	wind_v5a	273	5	13	44	7	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	39	wind_v5a	274	5	13	44	7	5	13	44	7	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	39	wind_v5a	275	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3
E5	4	39	wind_v5a	276	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	281	4	12	40	3	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	282	4	12	40	3	4	12	40	3	5	13	44	7	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	283	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	284	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	285	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	286	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	8	41	wind_v5a	287	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7
C5	8	41	wind_v5a	288	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	43	wind_v5a	289	5	13	44	7	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	43	wind_v5a	290	5	13	44	7	5	13	44	7	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	43	wind_v5a	291	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3
E5	4	43	wind_v5a	292	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	44	wind_v5a	293	4	12	40	3	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	44	wind_v5a	294	4	12	40	3	4	12	40	3	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	44	wind_v5a	295	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7
C5	4	44	wind_v5a	296	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	45	wind_v5a	297	5	13	44	7	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	45	wind_v5a	298	5	13	44	7	5	13	44	7	4	12	40	3	5	13	44	7	5	13	44	7
E5	4	45	wind_v5a	299	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3
E5	4	45	wind_v5a	300	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	46	wind_v5a	301	4	12	40	3	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	46	wind_v5a	302	4	12	40	3	4	12	40	3	5	13	44	7	4	12	40	3	4	12	40	3
C5	4	46	wind_v5a	303	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7
C5	4	46	wind_v5a	304	4	12	40	3	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	305	5	13	44	7	4	12	40	3	4	12	40	3	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	306	5	13	44	7	5	13	44	7	4	12	40	3	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	307	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	308	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	309	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	310	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7
E5	8	48	wind_v5a	311	5	13	44	7	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3
E5	8	48	wind_v5a	312	5	13	44	7	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	433	4	12	40	3	5	13	44	7	5	13	44	7	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	434	4	12	40	3	4	12	40	3	5	13	44	7	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	435	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	436	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	437	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	438	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	439	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	440	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	441	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	442	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	443	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	444	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	445	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	446	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3
C5	16	65	wind_v5a	447	4	12	40	3	4	12	40	3	4	12	40	3	4	12	40	3	1	11	35	10
C5	16	65	wind_v5a	448	4	12	40	3	4	12	40	3	4	12	40	3	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	449	1	11	35	10	4	12	40	3	4	12	40	3	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	450	1	11	35	10	1	11	35	10	4	12	40	3	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	451	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	452	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	453	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	454	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	455	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	456	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	457	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	458	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	459	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	460	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	461	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	462	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	68	wind_v5a	463	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	9	28	3
G4	16	68	wind_v5a	464	1	11	35	10	1	11	35	10	1	11	35	10	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	465	1	9	28	3	1	11	35	10	1	11	35	10	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	466	1	9	28	3	1	9	28	3	1	11	35	10	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	467	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	468	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	469	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	470	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	471	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	70	wind_v5a	472	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	473	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	474	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	475	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	476	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	477	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	6	71	wind_v5a	478	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	2	72	wind_v5a	479	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	2	72	wind_v5a	480	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	481	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	482	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	483	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	484	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	485	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	486	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	487	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	488	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	489	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	490	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	491	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	492	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	493	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	494	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	495	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	74	wind_v5a	496	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	529	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	530	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	531	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	532	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	533	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	534	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	535	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	536	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	537	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	538	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	539	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	540	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	541	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	542	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	543	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	80	wind_v5a	544	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	545	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	546	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	547	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	548	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	549	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	550	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	551	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	83	wind_v5a	552	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	553	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	554	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	555	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	556	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	557	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	558	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	559	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	85	wind_v5a	560	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	561	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	562	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	563	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	564	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	565	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	566	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	567	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	88	wind_v5a	568	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	569	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	570	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	571	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	572	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	573	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	574	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	575	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	8	90	wind_v5a	576	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	577	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	578	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	579	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	580	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	581	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	582	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	583	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	584	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	585	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	586	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	587	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	588	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	589	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	590	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3
C4	16	93	wind_v5a	591	1	9	28	3	1	9	28	3	1	9	28	3	1	9	28	3	1	11	35	10
C4	16	93	wind_v5a	592	1	9	28	3	1	9	28	3	1	9	28	3	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	593	1	11	35	10	1	9	28	3	1	9	28	3	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	594	1	11	35	10	1	11	35	10	1	9	28	3	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	595	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	596	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	597	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	598	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	599	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	600	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	601	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	602	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	603	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	604	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	605	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	606	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	607	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	16	96	wind_v5a	608	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	609	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	610	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	611	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	612	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	613	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	614	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	615	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	98	wind_v5a	616	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	99	wind_v5a	617	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	99	wind_v5a	618	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	99	wind_v5a	619	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	99	wind_v5a	620	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
G4	8	99	wind_v5a	621	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10	1	11	35	10
